DayofMonth,IATA_Code_Marketing_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,CRSDepTime,DepTime,DepDelay,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,ArrTime,ArrDelay,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Div1Airport
1,AA,AA,MIA,FL,Florida,LAX,CA,California,1900,1941,41,1900-1959,22,2003,2223,6,2229,36,2100-2159,0,,0,353,348,320,1,2342,36,0,0,0,0,
1,DL,DL,ATL,GA,Georgia,JFK,NY,New York,2115,2111,-4,2100-2159,13,2124,2306,6,2312,-22,2300-2359,0,,0,139,121,102,1,760,,,,,,
1,DL,DL,LAS,NV,Nevada,JFK,NY,New York,1400,1358,-2,1400-1459,19,1417,2159,11,2210,-4,2200-2259,0,,0,314,312,282,1,2248,,,,,,
1,DL,9E,CLT,NC,North Carolina,ATL,GA,Georgia,1139,1137,-2,1100-1159,20,1157,1240,6,1246,-19,1300-1359,0,,0,86,69,43,1,226,,,,,,
1,DL,9E,ATL,GA,Georgia,CLT,NC,North Carolina,940,939,-1,0900-0959,16,955,1033,7,1040,-13,1000-1059,0,,0,73,61,38,1,226,,,,,,
1,UA,OO,LAS,NV,Nevada,LAX,CA,California,1021,1019,-2,1000-1059,16,1035,1118,10,1128,-15,1100-1159,0,,0,82,69,43,1,236,,,,,,
1,UA,UA,LAS,NV,Nevada,LAX,CA,California,1615,1609,-6,1600-1659,17,1626,1710,7,1717,-17,1700-1759,0,,0,79,68,44,1,236,,,,,,
1,UA,UA,LAS,NV,Nevada,LAX,CA,California,2036,2031,-5,2000-2059,15,2046,2126,11,2137,-18,2100-2159,0,,0,79,66,40,1,236,,,,,,
1,UA,UA,LAS,NV,Nevada,LAX,CA,California,721,713,-8,0700-0759,18,731,812,20,832,-3,0800-0859,0,,0,74,79,41,1,236,,,,,,
1,UA,UA,LAX,CA,California,LAS,NV,Nevada,1306,1301,-5,1300-1359,32,1333,1412,12,1424,1,1400-1459,0,,0,77,83,39,1,236,,,,,,
1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,640,631,-9,0600-0659,16,647,718,5,723,-34,0700-0759,0,,0,137,112,91,1,606,,,,,,
1,UA,UA,CLT,NC,North Carolina,ORD,IL,Illinois,600,554,-6,0600-0659,15,609,639,6,645,-28,0700-0759,0,,0,133,111,90,1,599,,,,,,
1,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,745,736,-9,0700-0759,16,752,819,6,825,-19,0800-0859,0,,0,119,109,87,1,628,,,,,,
1,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,700,659,-1,0700-0759,12,711,931,6,937,-30,1000-1059,0,,0,127,98,80,1,606,,,,,,
1,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,1120,1118,-2,1100-1159,13,1131,1157,6,1203,-20,1200-1259,0,,0,123,105,86,1,628,,,,,,
1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,1103,1059,-4,1100-1159,13,1112,1143,8,1151,-22,1200-1259,0,,0,130,112,91,1,606,,,,,,
1,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,1348,1340,-8,1300-1359,16,1356,1433,7,1440,-16,1400-1459,0,,0,128,120,97,1,641,,,,,,
1,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,1444,1440,-4,1400-1459,13,1453,1715,8,1723,-29,1700-1759,0,,0,128,103,82,1,606,,,,,,
1,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,1605,1601,-4,1600-1659,14,1615,1639,8,1647,-21,1700-1759,0,,0,123,106,84,1,628,,,,,,
1,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,1935,1929,-6,1900-1959,17,1946,2009,4,2013,-25,2000-2059,0,,0,123,104,83,1,628,,,,,,
1,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,1820,1816,-4,1800-1859,22,1838,2100,6,2106,-25,2100-2159,0,,0,131,110,82,1,606,,,,,,
1,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,2055,2050,-5,2000-2059,14,2104,2129,6,2135,-23,2100-2159,0,,0,123,105,85,1,628,,,,,,
1,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,1035,1035,0,1000-1059,25,1100,1320,6,1326,-16,1300-1359,0,,0,127,111,80,1,606,,,,,,
1,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,600,555,-5,0600-0659,29,624,850,7,857,-3,0900-0959,0,,0,120,122,86,1,628,,,,,,
1,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,952,950,-2,0900-0959,18,1008,1233,15,1248,-4,1200-1259,0,,0,120,118,85,1,641,,,,,,
1,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,950,943,-7,0900-0959,22,1005,1228,6,1234,-11,1200-1259,0,,0,115,111,83,1,628,,,,,,
1,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,1325,1324,-1,1300-1359,18,1342,1609,11,1620,-5,1600-1659,0,,0,120,116,87,1,641,,,,,,
1,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,1325,1317,-8,1300-1359,20,1337,1602,8,1610,-15,1600-1659,0,,0,120,113,85,1,628,,,,,,
1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,1535,1533,-2,1500-1559,15,1548,1620,12,1632,-13,1600-1659,0,,0,130,119,92,1,606,,,,,,
1,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,1655,1652,-3,1600-1659,19,1711,1749,13,1802,-6,1800-1859,0,,0,133,130,98,1,641,,,,,,
1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,1854,1846,-8,1800-1859,19,1905,1937,14,1951,-13,2000-2059,0,,0,130,125,92,1,606,,,,,,
1,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,1814,1805,-9,1800-1859,18,1823,2049,11,2100,-14,2100-2159,0,,0,120,115,86,1,628,,,,,,
1,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,2059,2053,-6,2000-2059,16,2109,2335,10,2345,-14,2300-2359,0,,0,120,112,86,1,641,,,,,,
1,UA,UA,ORD,IL,Illinois,CLT,NC,North Carolina,1355,1405,10,1300-1359,24,1429,1654,4,1658,-4,1700-1759,0,,0,127,113,85,1,599,,,,,,
1,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,900,854,-6,0900-0959,26,920,1001,19,1020,3,1000-1059,0,,0,137,146,101,1,641,,,,,,
1,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,1635,1628,-7,1600-1659,24,1652,1919,18,1937,2,1900-1959,0,,0,120,129,87,1,628,,,,,,
1,UA,UA,CLT,NC,North Carolina,ORD,IL,Illinois,1758,1747,-11,1700-1759,43,1830,1901,11,1912,1,1900-1959,0,,0,133,145,91,1,599,,,,,,
1,UA,UA,LAX,CA,California,DEN,CO,Colorado,500,453,-7,0001-0559,12,505,758,5,803,-26,0800-0859,0,,0,149,130,113,1,862,,,,,,
1,UA,UA,DEN,CO,Colorado,LAX,CA,California,745,739,-6,0700-0759,16,755,851,8,859,-21,0900-0959,0,,0,155,140,116,1,862,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,710,704,-6,0700-0759,17,721,818,6,824,-36,0900-0959,0,,0,170,140,117,1,888,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,845,842,-3,0800-0859,27,909,1003,11,1014,-21,1000-1059,0,,0,170,152,114,1,888,,,,,,
1,UA,UA,DEN,CO,Colorado,LAX,CA,California,952,947,-5,0900-0959,20,1007,1100,10,1110,-17,1100-1159,0,,0,155,143,113,1,862,,,,,,
1,UA,UA,LAX,CA,California,DEN,CO,Colorado,850,848,-2,0800-0859,13,901,1155,4,1159,-20,1200-1259,0,,0,149,131,114,1,862,,,,,,
1,UA,UA,ORD,IL,Illinois,DFW,TX,Texas,1035,1028,-7,1000-1059,17,1045,1232,13,1245,-33,1300-1359,0,,0,163,137,107,1,802,,,,,,
1,UA,UA,DEN,CO,Colorado,LAX,CA,California,1327,1324,-3,1300-1359,14,1338,1430,7,1437,-26,1500-1559,0,,0,156,133,112,1,862,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,1310,1305,-5,1300-1359,19,1324,1426,7,1433,-27,1500-1559,0,,0,170,148,122,1,888,,,,,,
1,UA,UA,LAX,CA,California,DEN,CO,Colorado,1240,1236,-4,1200-1259,15,1251,1545,7,1552,-17,1600-1659,0,,0,149,136,114,1,862,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,1448,1444,-4,1400-1459,10,1454,1553,21,1614,-25,1600-1659,0,,0,171,150,119,1,888,,,,,,
1,UA,UA,DEN,CO,Colorado,LAX,CA,California,1550,1546,-4,1500-1559,12,1558,1646,6,1652,-28,1700-1759,0,,0,150,126,108,1,862,,,,,,
1,UA,UA,DEN,CO,Colorado,LAX,CA,California,1720,1714,-6,1700-1759,11,1725,1815,7,1822,-33,1800-1859,0,,0,155,128,110,1,862,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,1750,1746,-4,1700-1759,18,1804,1905,7,1912,-28,1900-1959,0,,0,170,146,121,1,888,,,,,,
1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,1720,1718,-2,1700-1759,18,1736,2027,6,2033,-17,2000-2059,0,,0,150,135,111,1,888,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,2005,2002,-3,2000-2059,23,2025,2124,6,2130,-30,2200-2259,0,,0,175,148,119,1,888,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,2135,2127,-8,2100-2159,15,2142,2243,10,2253,-32,2300-2359,0,,0,170,146,121,1,888,,,,,,
1,UA,UA,DEN,CO,Colorado,LAX,CA,California,1140,1147,7,1100-1159,9,1156,1249,7,1256,-20,1300-1359,0,,0,156,129,113,1,862,,,,,,
1,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,700,651,-9,0700-0759,14,705,900,16,916,-9,0900-0959,0,,0,145,145,115,1,802,,,,,,
1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,800,756,-4,0800-0859,14,810,1112,14,1126,-10,1100-1159,0,,0,156,150,122,1,888,,,,,,
1,UA,UA,ORD,IL,Illinois,DFW,TX,Texas,935,929,-6,0900-0959,38,1007,1158,15,1213,-10,1200-1259,0,,0,168,164,111,1,802,,,,,,
1,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,1000,955,-5,1000-1059,22,1017,1207,12,1219,-7,1200-1259,0,,0,146,144,110,1,802,,,,,,
1,UA,UA,LAX,CA,California,DEN,CO,Colorado,1100,1057,-3,1100-1159,21,1118,1404,7,1411,-14,1400-1459,0,,0,145,134,106,1,862,,,,,,
1,UA,UA,LAX,CA,California,DEN,CO,Colorado,1310,1308,-2,1300-1359,22,1330,1629,7,1636,-3,1600-1659,0,,0,149,148,119,1,862,,,,,,
1,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,1430,1424,-6,1400-1459,20,1444,1639,6,1645,-11,1600-1659,0,,0,146,141,115,1,802,,,,,,
1,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,1339,1338,-1,1300-1359,12,1350,1653,13,1706,-4,1700-1759,0,,0,151,148,123,1,888,,,,,,
1,UA,UA,LAX,CA,California,DEN,CO,Colorado,1440,1432,-8,1400-1459,15,1447,1747,11,1758,-11,1800-1859,0,,0,149,146,120,1,862,,,,,,
1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,1616,1607,-9,1600-1659,18,1625,1728,36,1804,-1,1800-1859,0,,0,169,177,123,1,888,,,,,,
1,NK,NK,DFW,TX,Texas,MIA,FL,Florida,1855,1850,-5,1800-1859,22,1912,2226,20,2246,-3,2200-2259,0,,0,174,176,134,1,1121,,,,,,
1,NK,NK,LAS,NV,Nevada,DFW,TX,Texas,1017,1025,8,1000-1059,14,1039,1445,16,1501,-1,1500-1559,0,,0,165,156,126,1,1055,,,,,,
1,NK,NK,MIA,FL,Florida,ORD,IL,Illinois,1355,1356,1,1300-1359,17,1413,1606,15,1621,-3,1600-1659,0,,0,209,205,173,1,1197,,,,,,
1,NK,NK,DFW,TX,Texas,LAX,CA,California,1550,1602,12,1500-1559,13,1615,1708,5,1713,-10,1700-1759,0,,0,213,191,173,1,1235,,,,,,
1,NK,NK,MIA,FL,Florida,DFW,TX,Texas,2204,2155,-9,2200-2259,20,2215,13,13,26,1,0001-0559,0,,0,201,211,178,1,1121,,,,,,
1,NK,NK,ORD,IL,Illinois,MCO,FL,Florida,550,550,0,0001-0559,20,610,915,43,958,7,0900-0959,0,,0,181,188,125,1,1005,,,,,,
1,NK,NK,MCO,FL,Florida,ORD,IL,Illinois,1700,1703,3,1700-1759,17,1720,1856,16,1912,0,1900-1959,0,,0,192,189,156,1,1005,,,,,,
1,NK,NK,MCO,FL,Florida,ORD,IL,Illinois,2115,2126,11,2100-2159,25,2151,2324,7,2331,2,2300-2359,0,,0,194,185,153,1,1005,,,,,,
1,NK,NK,ORD,IL,Illinois,LAX,CA,California,2255,2250,-5,2200-2259,11,2301,35,5,40,-64,0001-0559,0,,0,289,230,214,1,1744,,,,,,
1,NK,NK,ORD,IL,Illinois,LAS,NV,Nevada,915,908,-7,0900-0959,15,923,1036,7,1043,-42,1100-1159,0,,0,250,215,193,1,1514,,,,,,
1,NK,NK,LAX,CA,California,ORD,IL,Illinois,600,552,-8,0600-0659,13,605,1144,9,1153,-18,1200-1259,0,,0,251,241,219,1,1744,,,,,,
1,NK,NK,ORD,IL,Illinois,LAX,CA,California,1730,1726,-4,1700-1759,17,1743,1925,10,1935,-43,2000-2059,0,,0,288,249,222,1,1744,,,,,,
1,NK,NK,ORD,IL,Illinois,LAS,NV,Nevada,1850,1849,-1,1800-1859,15,1904,2013,11,2024,-41,2100-2159,0,,0,255,215,189,1,1514,,,,,,
1,NK,NK,LAX,CA,California,ORD,IL,Illinois,2330,2322,-8,2300-2359,17,2339,515,14,529,-11,0001-0559,0,,0,250,247,216,1,1744,,,,,,
1,NK,NK,ATL,GA,Georgia,LAS,NV,Nevada,2000,2009,9,2000-2059,14,2023,2132,5,2137,-5,2100-2159,0,,0,282,268,249,1,1747,,,,,,
1,NK,NK,LAS,NV,Nevada,ORD,IL,Illinois,59,54,-5,0001-0559,18,112,620,11,631,1,0600-0659,0,,0,211,217,188,1,1514,,,,,,
1,NK,NK,LAS,NV,Nevada,ORD,IL,Illinois,1220,1216,-4,1200-1259,15,1231,1745,15,1800,0,1800-1859,0,,0,220,224,194,1,1514,,,,,,
1,NK,NK,ATL,GA,Georgia,LAX,CA,California,705,702,-3,0700-0759,10,712,845,7,852,-24,0900-0959,0,,0,311,290,273,1,1947,,,,,,
1,NK,NK,ATL,GA,Georgia,LAX,CA,California,845,837,-8,0800-0859,14,851,1023,6,1029,-27,1000-1059,0,,0,311,292,272,1,1947,,,,,,
1,NK,NK,LAX,CA,California,ATL,GA,Georgia,2223,2221,-2,2200-2259,13,2234,519,11,530,-13,0001-0559,0,,0,260,249,225,1,1947,,,,,,
1,NK,NK,LAS,NV,Nevada,MIA,FL,Florida,2220,2213,-7,2200-2259,15,2228,520,15,535,-25,0600-0659,0,,0,280,262,232,1,2174,,,,,,
1,NK,NK,LAX,CA,California,CLT,NC,North Carolina,950,948,-2,0900-0959,13,1001,1707,7,1714,-16,1700-1759,0,,0,280,266,246,1,2125,,,,,,
